Player Name,Runs,Balls Faced,4s,6s,Strike Rate,Opposition,Venue,Date
Yuvraj Singh,36,35,4,1,102.85,v Sri Lanka,Hobart,26-Feb-08
RV Uthappa,11,9,2,0,122.22,v Sri Lanka,Hobart,26-Feb-08
MS Dhoni,15*,12,3,0,125,v Australia,Sydney,2-Mar-08
SR Tendulkar,117*,120,10,0,97.5,v Australia,Sydney,2-Mar-08
RG Sharma,66,87,6,0,75.86,v Australia,Sydney,2-Mar-08
RV Uthappa,17,33,2,0,51.51,v Australia,Sydney,2-Mar-08
Yuvraj Singh,10,21,1,0,47.61,v Australia,Sydney,2-Mar-08
G Gambhir,3,4,0,0,75,v Australia,Sydney,2-Mar-08
PP Chawla,6*,2,1,0,300,v Australia,Brisbane,4-Mar-08
S Sreesanth,1*,2,0,0,50,v Australia,Brisbane,4-Mar-08
SR Tendulkar,91,121,7,0,75.2,v Australia,Brisbane,4-Mar-08
Yuvraj Singh,38,38,2,2,100,v Australia,Brisbane,4-Mar-08
MS Dhoni,36,37,2,1,97.29,v Australia,Brisbane,4-Mar-08
RV Uthappa,30,49,1,0,61.22,v Australia,Brisbane,4-Mar-08
G Gambhir,15,16,1,0,93.75,v Australia,Brisbane,4-Mar-08
IK Pathan,12,20,1,0,60,v Australia,Brisbane,4-Mar-08
P Kumar,7,7,1,0,100,v Australia,Brisbane,4-Mar-08
Harbhajan Singh,3,3,0,0,100,v Australia,Brisbane,4-Mar-08
RG Sharma,2,5,0,0,40,v Australia,Brisbane,4-Mar-08
YK Pathan,6*,1,0,1,600,v England,Bengaluru,23-Nov-08
Yuvraj Singh,25*,11,0,3,227.27,v England,Bengaluru,23-Nov-08
V Sehwag,69,57,9,3,121.05,v England,Bengaluru,23-Nov-08
G Gambhir,40,37,7,0,108.1,v England,Bengaluru,23-Nov-08
SR Tendulkar,11,21,2,0,52.38,v England,Bengaluru,23-Nov-08
MS Dhoni,9,5,0,1,180,v England,Bengaluru,23-Nov-08
RG Sharma,8*,10,1,0,80,v England,Cuttack,26-Nov-08
SK Raina,53*,53,8,0,100,v England,Cuttack,26-Nov-08
V Sehwag,91,73,15,1,124.65,v England,Cuttack,26-Nov-08
SR Tendulkar,50,57,6,0,87.71,v England,Cuttack,26-Nov-08
MS Dhoni,50,61,5,0,81.96,v England,Cuttack,26-Nov-08
Yuvraj Singh,6,9,0,0,66.66,v England,Cuttack,26-Nov-08
MS Dhoni,61*,65,5,0,93.84,v Sri Lanka,Dambulla,28-Jan-09
RG Sharma,25*,30,3,0,83.33,v Sri Lanka,Dambulla,28-Jan-09
G Gambhir,62,68,5,0,91.17,v Sri Lanka,Dambulla,28-Jan-09
SK Raina,54,71,3,1,76.05,v Sri Lanka,Dambulla,28-Jan-09
Yuvraj Singh,23,40,2,0,57.5,v Sri Lanka,Dambulla,28-Jan-09
SR Tendulkar,5,16,0,0,31.25,v Sri Lanka,Dambulla,28-Jan-09
PP Ojha,0*,0,0,0,-,v Sri Lanka,Colombo (RPS),31-Jan-09
Yuvraj Singh,66,88,7,1,75,v Sri Lanka,Colombo (RPS),31-Jan-09
V Sehwag,42,26,7,0,161.53,v Sri Lanka,Colombo (RPS),31-Jan-09
SK Raina,29,43,0,1,67.44,v Sri Lanka,Colombo (RPS),31-Jan-09
G Gambhir,27,28,4,0,96.42,v Sri Lanka,Colombo (RPS),31-Jan-09
MS Dhoni,23,35,0,0,65.71,v Sri Lanka,Colombo (RPS),31-Jan-09
YK Pathan,21,28,2,0,75,v Sri Lanka,Colombo (RPS),31-Jan-09
Z Khan,17,23,0,1,73.91,v Sri Lanka,Colombo (RPS),31-Jan-09
P Kumar,15,21,1,0,71.42,v Sri Lanka,Colombo (RPS),31-Jan-09
SR Tendulkar,6,9,0,0,66.66,v Sri Lanka,Colombo (RPS),31-Jan-09
YK Pathan,59*,38,4,3,155.26,v Sri Lanka,Colombo (RPS),3-Feb-09
MS Dhoni,35*,45,1,0,77.77,v Sri Lanka,Colombo (RPS),3-Feb-09
Yuvraj Singh,117,95,17,1,123.15,v Sri Lanka,Colombo (RPS),3-Feb-09
V Sehwag,116,90,17,0,128.88,v Sri Lanka,Colombo (RPS),3-Feb-09
G Gambhir,10,9,2,0,111.11,v Sri Lanka,Colombo (RPS),3-Feb-09
SK Raina,9,14,1,0,64.28,v Sri Lanka,Colombo (RPS),3-Feb-09
SR Tendulkar,7,12,0,1,58.33,v Sri Lanka,Colombo (RPS),3-Feb-09
MS Dhoni,84*,89,6,0,94.38,v New Zealand,Napier,3-Mar-09
YK Pathan,20*,10,2,1,200,v New Zealand,Napier,3-Mar-09
V Sehwag,77,56,11,1,137.5,v New Zealand,Napier,3-Mar-09
SK Raina,66,39,5,4,169.23,v New Zealand,Napier,3-Mar-09
SR Tendulkar,20,23,2,0,86.95,v New Zealand,Napier,3-Mar-09
Yuvraj Singh,2,13,0,0,15.38,v New Zealand,Napier,3-Mar-09
MS Dhoni,23*,19,2,0,121.05,v New Zealand,Wellington,6-Mar-09
SK Raina,13*,8,2,0,162.5,v New Zealand,Wellington,6-Mar-09
SR Tendulkar,61,69,7,1,88.4,v New Zealand,Wellington,6-Mar-09
V Sehwag,54,36,9,1,150,v New Zealand,Wellington,6-Mar-09
G Gambhir,30,36,2,0,83.33,v New Zealand,Wellington,6-Mar-09
Yuvraj Singh,0,4,0,0,0,v New Zealand,Wellington,6-Mar-09
SK Raina,38*,18,0,5,211.11,v New Zealand,Christchurch,8-Mar-09
SR Tendulkar,163*,133,16,5,122.55,v New Zealand,Christchurch,8-Mar-09
YK Pathan,1*,2,0,0,50,v New Zealand,Christchurch,8-Mar-09
Yuvraj Singh,87,60,10,6,145,v New Zealand,Christchurch,8-Mar-09
MS Dhoni,68,58,5,2,117.24,v New Zealand,Christchurch,8-Mar-09
G Gambhir,15,27,1,0,55.55,v New Zealand,Christchurch,8-Mar-09
V Sehwag,3,6,0,0,50,v New Zealand,Christchurch,8-Mar-09
SK Raina,45*,54,3,2,83.33,v New Zealand,Colombo (RPS),11-Sep-09
MS Dhoni,35*,65,4,0,53.84,v New Zealand,Colombo (RPS),11-Sep-09
SR Tendulkar,46,55,6,0,83.63,v New Zealand,Colombo (RPS),11-Sep-09
R Dravid,14,45,1,0,31.11,v New Zealand,Colombo (RPS),11-Sep-09
Yuvraj Singh,8,13,2,0,61.53,v New Zealand,Colombo (RPS),11-Sep-09
KD Karthik,4,11,0,0,36.36,v New Zealand,Colombo (RPS),11-Sep-09
RP Singh,19*,25,2,0,76,v Sri Lanka,Colombo (RPS),12-Sep-09
R Dravid,47,56,3,1,83.92,v Sri Lanka,Colombo (RPS),12-Sep-09
SR Tendulkar,27,33,5,0,81.81,v Sri Lanka,Colombo (RPS),12-Sep-09
KD Karthik,16,23,2,0,69.56,v Sri Lanka,Colombo (RPS),12-Sep-09
Yuvraj Singh,16,22,2,0,72.72,v Sri Lanka,Colombo (RPS),12-Sep-09
I Sharma,13,27,2,0,48.14,v Sri Lanka,Colombo (RPS),12-Sep-09
MS Dhoni,8,18,0,0,44.44,v Sri Lanka,Colombo (RPS),12-Sep-09
Harbhajan Singh,4,10,0,0,40,v Sri Lanka,Colombo (RPS),12-Sep-09
YK Pathan,1,5,0,0,20,v Sri Lanka,Colombo (RPS),12-Sep-09
A Nehra,1,4,0,0,25,v Sri Lanka,Colombo (RPS),12-Sep-09
SK Raina,0,1,0,0,0,v Sri Lanka,Colombo (RPS),12-Sep-09
Yuvraj Singh,56*,41,6,1,136.58,v Sri Lanka,Colombo (RPS),14-Sep-09
V Kohli,2*,2,0,0,100,v Sri Lanka,Colombo (RPS),14-Sep-09
SR Tendulkar,138,133,10,1,103.75,v Sri Lanka,Colombo (RPS),14-Sep-09
MS Dhoni,56,62,3,0,90.32,v Sri Lanka,Colombo (RPS),14-Sep-09
R Dravid,39,56,2,1,69.64,v Sri Lanka,Colombo (RPS),14-Sep-09
SK Raina,8,6,1,0,133.33,v Sri Lanka,Colombo (RPS),14-Sep-09
YK Pathan,0,1,0,0,0,v Sri Lanka,Colombo (RPS),14-Sep-09
A Nehra,0*,0,0,0,-,v Pakistan,Centurion,26-Sep-09
R Dravid,76,103,4,0,73.78,v Pakistan,Centurion,26-Sep-09
G Gambhir,57,46,7,2,123.91,v Pakistan,Centurion,26-Sep-09
SK Raina,46,41,5,2,112.19,v Pakistan,Centurion,26-Sep-09
V Kohli,16,24,1,0,66.66,v Pakistan,Centurion,26-Sep-09
Harbhajan Singh,13,22,1,0,59.09,v Pakistan,Centurion,26-Sep-09
SR Tendulkar,8,14,1,0,57.14,v Pakistan,Centurion,26-Sep-09
YK Pathan,5,10,0,0,50,v Pakistan,Centurion,26-Sep-09
MS Dhoni,3,9,0,0,33.33,v Pakistan,Centurion,26-Sep-09
RP Singh,2,6,0,0,33.33,v Pakistan,Centurion,26-Sep-09
I Sharma,0,1,0,0,0,v Pakistan,Centurion,26-Sep-09
P Kumar,40*,32,5,1,125,v Australia,Vadodara,25-Oct-09
A Nehra,2*,2,0,0,100,v Australia,Vadodara,25-Oct-09
G Gambhir,68,85,6,1,80,v Australia,Vadodara,25-Oct-09
Harbhajan Singh,49,31,4,3,158.06,v Australia,Vadodara,25-Oct-09
MS Dhoni,34,46,4,0,73.91,v Australia,Vadodara,25-Oct-09
V Kohli,30,41,3,0,73.17,v Australia,Vadodara,25-Oct-09
SR Tendulkar,14,29,2,0,48.27,v Australia,Vadodara,25-Oct-09
V Sehwag,13,11,3,0,118.18,v Australia,Vadodara,25-Oct-09
SK Raina,9,10,0,1,90,v Australia,Vadodara,25-Oct-09
RA Jadeja,5,13,0,0,38.46,v Australia,Vadodara,25-Oct-09
Harbhajan Singh,1*,1,0,0,100,v Australia,Nagpur,28-Oct-09
MS Dhoni,124,107,9,3,115.88,v Australia,Nagpur,28-Oct-09
G Gambhir,76,80,6,0,95,v Australia,Nagpur,28-Oct-09
SK Raina,62,50,6,1,124,v Australia,Nagpur,28-Oct-09
V Sehwag,40,31,6,1,129.03,v Australia,Nagpur,28-Oct-09
Yuvraj Singh,23,24,2,1,95.83,v Australia,Nagpur,28-Oct-09
SR Tendulkar,4,8,1,0,50,v Australia,Nagpur,28-Oct-09
P Kumar,1,1,0,0,100,v Australia,Nagpur,28-Oct-09
SK Raina,9*,13,1,0,69.23,v Australia,Delhi,31-Oct-09
MS Dhoni,71*,95,6,0,74.73,v Australia,Delhi,31-Oct-09
Yuvraj Singh,78,96,8,2,81.25,v Australia,Delhi,31-Oct-09
SR Tendulkar,32,47,2,0,68.08,v Australia,Delhi,31-Oct-09
V Sehwag,11,25,1,0,44,v Australia,Delhi,31-Oct-09
G Gambhir,6,15,0,0,40,v Australia,Delhi,31-Oct-09
I Sharma,3*,8,0,0,37.5,v Australia,Mohali,2-Nov-09
SR Tendulkar,40,68,6,0,58.82,v Australia,Mohali,2-Nov-09
Harbhajan Singh,31,25,5,1,124,v Australia,Mohali,2-Nov-09
V Sehwag,30,19,7,0,157.89,v Australia,Mohali,2-Nov-09
MS Dhoni,26,46,2,0,56.52,v Australia,Mohali,2-Nov-09
SK Raina,17,30,0,0,56.66,v Australia,Mohali,2-Nov-09
P Kumar,16,19,3,0,84.21,v Australia,Mohali,2-Nov-09
Yuvraj Singh,12,21,0,0,57.14,v Australia,Mohali,2-Nov-09
V Kohli,10,16,1,0,62.5,v Australia,Mohali,2-Nov-09
RA Jadeja,7,21,1,0,33.33,v Australia,Mohali,2-Nov-09
A Nehra,7,8,1,0,87.5,v Australia,Mohali,2-Nov-09
MM Patel,2*,3,0,0,66.66,v Australia,Hyderabad (Deccan),5-Nov-09
SR Tendulkar,175,141,19,4,124.11,v Australia,Hyderabad (Deccan),5-Nov-09
SK Raina,59,59,3,3,100,v Australia,Hyderabad (Deccan),5-Nov-09
V Sehwag,38,30,5,1,126.66,v Australia,Hyderabad (Deccan),5-Nov-09
RA Jadeja,23,17,3,0,135.29,v Australia,Hyderabad (Deccan),5-Nov-09
Yuvraj Singh,9,10,1,0,90,v Australia,Hyderabad (Deccan),5-Nov-09
P Kumar,9,9,0,1,100,v Australia,Hyderabad (Deccan),5-Nov-09
G Gambhir,8,13,1,0,61.53,v Australia,Hyderabad (Deccan),5-Nov-09
MS Dhoni,6,15,0,0,40,v Australia,Hyderabad (Deccan),5-Nov-09
A Nehra,1,2,0,0,50,v Australia,Hyderabad (Deccan),5-Nov-09
Harbhajan Singh,0,2,0,0,0,v Australia,Hyderabad (Deccan),5-Nov-09
P Kumar,54*,51,7,1,105.88,v Australia,Guwahati,8-Nov-09
RA Jadeja,57,103,6,0,55.33,v Australia,Guwahati,8-Nov-09
MS Dhoni,24,77,1,0,31.16,v Australia,Guwahati,8-Nov-09
SR Tendulkar,10,17,2,0,58.82,v Australia,Guwahati,8-Nov-09
V Sehwag,6,4,0,1,150,v Australia,Guwahati,8-Nov-09
Yuvraj Singh,6,16,1,0,37.5,v Australia,Guwahati,8-Nov-09
A Nehra,4,12,0,0,33.33,v Australia,Guwahati,8-Nov-09
G Gambhir,0,2,0,0,0,v Australia,Guwahati,8-Nov-09
SK Raina,0,5,0,0,0,v Australia,Guwahati,8-Nov-09
Harbhajan Singh,0,2,0,0,0,v Australia,Guwahati,8-Nov-09
MM Patel,0,2,0,0,0,v Australia,Guwahati,8-Nov-09
P Kumar,5*,7,0,0,71.42,v Sri Lanka,Rajkot,15-Dec-09
RA Jadeja,30*,17,1,2,176.47,v Sri Lanka,Rajkot,15-Dec-09
V Sehwag,146,102,17,6,143.13,v Sri Lanka,Rajkot,15-Dec-09
MS Dhoni,72,53,7,3,135.84,v Sri Lanka,Rajkot,15-Dec-09
SR Tendulkar,69,63,10,1,109.52,v Sri Lanka,Rajkot,15-Dec-09
V Kohli,27,19,4,0,142.1,v Sri Lanka,Rajkot,15-Dec-09
SK Raina,16,20,2,0,80,v Sri Lanka,Rajkot,15-Dec-09
G Gambhir,11,8,1,0,137.5,v Sri Lanka,Rajkot,15-Dec-09
Harbhajan Singh,11,13,1,0,84.61,v Sri Lanka,Rajkot,15-Dec-09
RA Jadeja,12*,6,2,0,200,v Sri Lanka,Nagpur,18-Dec-09
MS Dhoni,107,111,8,2,96.39,v Sri Lanka,Nagpur,18-Dec-09
SK Raina,68,55,4,3,123.63,v Sri Lanka,Nagpur,18-Dec-09
V Kohli,54,65,7,0,83.07,v Sri Lanka,Nagpur,18-Dec-09
SR Tendulkar,43,52,4,0,82.69,v Sri Lanka,Nagpur,18-Dec-09
V Sehwag,4,4,1,0,100,v Sri Lanka,Nagpur,18-Dec-09
G Gambhir,2,6,0,0,33.33,v Sri Lanka,Nagpur,18-Dec-09
Harbhajan Singh,0,1,0,0,0,v Sri Lanka,Nagpur,18-Dec-09
SR Tendulkar,96*,104,13,0,92.3,v Sri Lanka,Cuttack,21-Dec-09
KD Karthik,32*,31,4,1,103.22,v Sri Lanka,Cuttack,21-Dec-09
V Sehwag,44,28,9,0,157.14,v Sri Lanka,Cuttack,21-Dec-09
G Gambhir,32,52,3,0,61.53,v Sri Lanka,Cuttack,21-Dec-09
Yuvraj Singh,23,40,3,0,57.5,v Sri Lanka,Cuttack,21-Dec-09
KD Karthik,19*,22,1,0,86.36,v Sri Lanka,Kolkata,24-Dec-09
G Gambhir,150*,137,14,0,109.48,v Sri Lanka,Kolkata,24-Dec-09
V Kohli,107,114,11,1,93.85,v Sri Lanka,Kolkata,24-Dec-09
V Sehwag,10,10,2,0,100,v Sri Lanka,Kolkata,24-Dec-09
SR Tendulkar,8,8,2,0,100,v Sri Lanka,Kolkata,24-Dec-09
A Nehra,16*,17,1,1,94.11,v South Africa,Jaipur,21-Feb-10
S Sreesanth,0*,0,0,0,-,v South Africa,Jaipur,21-Feb-10
SK Raina,58,63,6,1,92.06,v South Africa,Jaipur,21-Feb-10
V Sehwag,46,37,6,2,124.32,v South Africa,Jaipur,21-Feb-10
KD Karthik,44,56,5,1,78.57,v South Africa,Jaipur,21-Feb-10
V Kohli,31,46,1,0,67.39,v South Africa,Jaipur,21-Feb-10
MS Dhoni,26,29,2,0,89.65,v South Africa,Jaipur,21-Feb-10
RA Jadeja,22,20,1,0,110,v South Africa,Jaipur,21-Feb-10
YK Pathan,18,13,2,1,138.46,v South Africa,Jaipur,21-Feb-10
P Kumar,13,14,0,0,92.85,v South Africa,Jaipur,21-Feb-10
SR Tendulkar,4,5,1,0,80,v South Africa,Jaipur,21-Feb-10
MS Dhoni,68*,35,7,4,194.28,v South Africa,Gwalior,24-Feb-10
SR Tendulkar,200*,147,25,3,136.05,v South Africa,Gwalior,24-Feb-10
KD Karthik,79,85,4,3,92.94,v South Africa,Gwalior,24-Feb-10
YK Pathan,36,23,4,2,156.52,v South Africa,Gwalior,24-Feb-10
V Sehwag,9,11,1,0,81.81,v South Africa,Gwalior,24-Feb-10
MM Patel,1*,1,0,0,100,v South Africa,Durban,12-Jan-11
V Kohli,54,70,2,1,77.14,v South Africa,Durban,12-Jan-11
SK Raina,32,36,2,1,88.88,v South Africa,Durban,12-Jan-11
MS Dhoni,25,35,1,0,71.42,v South Africa,Durban,12-Jan-11
RG Sharma,11,27,1,0,40.74,v South Africa,Durban,12-Jan-11
SR Tendulkar,7,11,0,0,63.63,v South Africa,Durban,12-Jan-11
Z Khan,6,16,0,0,37.5,v South Africa,Durban,12-Jan-11
Yuvraj Singh,2,4,0,0,50,v South Africa,Durban,12-Jan-11
M Vijay,1,3,0,0,33.33,v South Africa,Durban,12-Jan-11
A Nehra,1,7,0,0,14.28,v South Africa,Durban,12-Jan-11
Harbhajan Singh,0,4,0,0,0,v South Africa,Durban,12-Jan-11
MM Patel,6*,4,1,0,150,v South Africa,Johannesburg,15-Jan-11
Yuvraj Singh,53,68,4,0,77.94,v South Africa,Johannesburg,15-Jan-11
MS Dhoni,38,61,1,0,62.29,v South Africa,Johannesburg,15-Jan-11
SR Tendulkar,24,44,2,0,54.54,v South Africa,Johannesburg,15-Jan-11
V Kohli,22,34,1,0,64.7,v South Africa,Johannesburg,15-Jan-11
M Vijay,16,32,3,0,50,v South Africa,Johannesburg,15-Jan-11
SK Raina,11,14,1,0,78.57,v South Africa,Johannesburg,15-Jan-11
RG Sharma,9,14,1,0,64.28,v South Africa,Johannesburg,15-Jan-11
Harbhajan Singh,3,7,0,0,42.85,v South Africa,Johannesburg,15-Jan-11
A Nehra,1,3,0,0,33.33,v South Africa,Johannesburg,15-Jan-11
Z Khan,0,3,0,0,0,v South Africa,Johannesburg,15-Jan-11
V Kohli,100*,83,8,2,120.48,v Bangladesh,Dhaka,19-Feb-11
V Sehwag,175,140,14,5,125,v Bangladesh,Dhaka,19-Feb-11
G Gambhir,39,39,3,0,100,v Bangladesh,Dhaka,19-Feb-11
SR Tendulkar,28,29,4,0,96.55,v Bangladesh,Dhaka,19-Feb-11
YK Pathan,8,10,0,0,80,v Bangladesh,Dhaka,19-Feb-11
MM Patel,0*,0,0,0,-,v England,Bengaluru,27-Feb-11
SR Tendulkar,120,115,10,5,104.34,v England,Bengaluru,27-Feb-11
Yuvraj Singh,58,50,9,0,116,v England,Bengaluru,27-Feb-11
G Gambhir,51,61,5,0,83.6,v England,Bengaluru,27-Feb-11
V Sehwag,35,26,6,0,134.61,v England,Bengaluru,27-Feb-11
MS Dhoni,31,25,3,1,124,v England,Bengaluru,27-Feb-11
YK Pathan,14,8,1,1,175,v England,Bengaluru,27-Feb-11
V Kohli,8,5,1,0,160,v England,Bengaluru,27-Feb-11
Z Khan,4,5,0,0,80,v England,Bengaluru,27-Feb-11
PP Chawla,2,4,0,0,50,v England,Bengaluru,27-Feb-11
Harbhajan Singh,0,1,0,0,0,v England,Bengaluru,27-Feb-11
Yuvraj Singh,50*,75,3,0,66.66,v Ireland,Bengaluru,6-Mar-11
YK Pathan,30*,24,2,3,125,v Ireland,Bengaluru,6-Mar-11
SR Tendulkar,38,56,4,0,67.85,v Ireland,Bengaluru,6-Mar-11
V Kohli,34,53,3,0,64.15,v Ireland,Bengaluru,6-Mar-11
MS Dhoni,34,50,2,0,68,v Ireland,Bengaluru,6-Mar-11
G Gambhir,10,15,2,0,66.66,v Ireland,Bengaluru,6-Mar-11
V Sehwag,5,3,1,0,166.66,v Ireland,Bengaluru,6-Mar-11
Yuvraj Singh,51*,73,7,0,69.86,v Netherlands,Delhi,9-Mar-11
MS Dhoni,19*,40,2,0,47.5,v Netherlands,Delhi,9-Mar-11
V Sehwag,39,26,5,2,150,v Netherlands,Delhi,9-Mar-11
G Gambhir,28,28,3,0,100,v Netherlands,Delhi,9-Mar-11
SR Tendulkar,27,22,6,0,122.72,v Netherlands,Delhi,9-Mar-11
V Kohli,12,20,2,0,60,v Netherlands,Delhi,9-Mar-11
YK Pathan,11,10,1,1,110,v Netherlands,Delhi,9-Mar-11
MS Dhoni,12*,21,0,0,57.14,v South Africa,Nagpur,12-Mar-11
SR Tendulkar,111,101,8,3,109.9,v South Africa,Nagpur,12-Mar-11
V Sehwag,73,66,12,0,110.6,v South Africa,Nagpur,12-Mar-11
G Gambhir,69,75,7,0,92,v South Africa,Nagpur,12-Mar-11
Yuvraj Singh,12,9,0,1,133.33,v South Africa,Nagpur,12-Mar-11
Harbhajan Singh,3,9,0,0,33.33,v South Africa,Nagpur,12-Mar-11
V Kohli,1,3,0,0,33.33,v South Africa,Nagpur,12-Mar-11
YK Pathan,0,2,0,0,0,v South Africa,Nagpur,12-Mar-11
Z Khan,0,3,0,0,0,v South Africa,Nagpur,12-Mar-11
A Nehra,0,3,0,0,0,v South Africa,Nagpur,12-Mar-11
MM Patel,0,1,0,0,0,v South Africa,Nagpur,12-Mar-11
R Ashwin,10*,7,1,0,142.85,v West Indies,Chennai,20-Mar-11
Yuvraj Singh,113,123,10,2,91.86,v West Indies,Chennai,20-Mar-11
V Kohli,59,76,5,0,77.63,v West Indies,Chennai,20-Mar-11
G Gambhir,22,26,4,0,84.61,v West Indies,Chennai,20-Mar-11
MS Dhoni,22,30,1,0,73.33,v West Indies,Chennai,20-Mar-11
YK Pathan,11,10,1,0,110,v West Indies,Chennai,20-Mar-11
Z Khan,5,3,1,0,166.66,v West Indies,Chennai,20-Mar-11
SK Raina,4,8,0,0,50,v West Indies,Chennai,20-Mar-11
Harbhajan Singh,3,6,0,0,50,v West Indies,Chennai,20-Mar-11
SR Tendulkar,2,4,0,0,50,v West Indies,Chennai,20-Mar-11
MM Patel,1,2,0,0,50,v West Indies,Chennai,20-Mar-11
Yuvraj Singh,57*,65,8,0,87.69,v Australia,Ahmedabad,24-Mar-11
SK Raina,34*,28,2,1,121.42,v Australia,Ahmedabad,24-Mar-11
SR Tendulkar,53,68,7,0,77.94,v Australia,Ahmedabad,24-Mar-11
G Gambhir,50,64,2,0,78.12,v Australia,Ahmedabad,24-Mar-11
V Kohli,24,33,1,0,72.72,v Australia,Ahmedabad,24-Mar-11
V Sehwag,15,22,2,0,68.18,v Australia,Ahmedabad,24-Mar-11
MS Dhoni,7,8,1,0,87.5,v Australia,Ahmedabad,24-Mar-11
SK Raina,36*,39,3,0,92.3,v Pakistan,Mohali,30-Mar-11
MM Patel,0*,0,0,0,-,v Pakistan,Mohali,30-Mar-11
SR Tendulkar,85,115,11,0,73.91,v Pakistan,Mohali,30-Mar-11
V Sehwag,38,25,9,0,152,v Pakistan,Mohali,30-Mar-11
G Gambhir,27,32,2,0,84.37,v Pakistan,Mohali,30-Mar-11
MS Dhoni,25,42,2,0,59.52,v Pakistan,Mohali,30-Mar-11
Harbhajan Singh,12,15,2,0,80,v Pakistan,Mohali,30-Mar-11
V Kohli,9,21,0,0,42.85,v Pakistan,Mohali,30-Mar-11
Z Khan,9,10,1,0,90,v Pakistan,Mohali,30-Mar-11
A Nehra,1,2,0,0,50,v Pakistan,Mohali,30-Mar-11
Yuvraj Singh,0,1,0,0,0,v Pakistan,Mohali,30-Mar-11
MS Dhoni,91*,79,8,2,115.18,v Sri Lanka,Mumbai,2-Apr-11
Yuvraj Singh,21*,24,2,0,87.5,v Sri Lanka,Mumbai,2-Apr-11
G Gambhir,97,122,9,0,79.5,v Sri Lanka,Mumbai,2-Apr-11
V Kohli,35,49,4,0,71.42,v Sri Lanka,Mumbai,2-Apr-11
SR Tendulkar,18,14,2,0,128.57,v Sri Lanka,Mumbai,2-Apr-11
V Sehwag,0,2,0,0,0,v Sri Lanka,Mumbai,2-Apr-11
R Vinay Kumar,12*,15,1,0,80,v Australia,Melbourne,5-Feb-12
V Kohli,31,34,3,0,91.17,v Australia,Melbourne,5-Feb-12
MS Dhoni,29,38,1,0,76.31,v Australia,Melbourne,5-Feb-12
RG Sharma,21,21,2,0,100,v Australia,Melbourne,5-Feb-12
RA Jadeja,19,25,0,0,76,v Australia,Melbourne,5-Feb-12
P Kumar,15,17,2,0,88.23,v Australia,Melbourne,5-Feb-12
G Gambhir,5,8,0,0,62.5,v Australia,Melbourne,5-Feb-12
R Ashwin,5,3,0,0,166.66,v Australia,Melbourne,5-Feb-12
SK Raina,4,9,0,0,44.44,v Australia,Melbourne,5-Feb-12
SR Tendulkar,2,6,0,0,33.33,v Australia,Melbourne,5-Feb-12
R Sharma,1,2,0,0,50,v Australia,Melbourne,5-Feb-12
R Ashwin,30*,38,3,0,78.94,v Sri Lanka,Perth,8-Feb-12
RA Jadeja,24*,28,1,0,85.71,v Sri Lanka,Perth,8-Feb-12
V Kohli,77,94,8,1,81.91,v Sri Lanka,Perth,8-Feb-12
SR Tendulkar,48,63,5,0,76.19,v Sri Lanka,Perth,8-Feb-12
SK Raina,24,27,3,0,88.88,v Sri Lanka,Perth,8-Feb-12
V Sehwag,10,8,2,0,125,v Sri Lanka,Perth,8-Feb-12
RG Sharma,10,17,1,0,58.82,v Sri Lanka,Perth,8-Feb-12
MS Dhoni,4,5,1,0,80,v Sri Lanka,Perth,8-Feb-12
MS Dhoni,58*,69,3,1,84.05,v Sri Lanka,Adelaide,14-Feb-12
UT Yadav,0*,0,0,0,-,v Sri Lanka,Adelaide,14-Feb-12
G Gambhir,91,106,6,0,85.84,v Sri Lanka,Adelaide,14-Feb-12
SR Tendulkar,15,24,2,0,62.5,v Sri Lanka,Adelaide,14-Feb-12
V Kohli,15,25,1,0,60,v Sri Lanka,Adelaide,14-Feb-12
RG Sharma,15,27,2,0,55.55,v Sri Lanka,Adelaide,14-Feb-12
R Ashwin,14,13,1,0,107.69,v Sri Lanka,Adelaide,14-Feb-12
SK Raina,8,19,0,0,42.1,v Sri Lanka,Adelaide,14-Feb-12
IK Pathan,8,5,0,1,160,v Sri Lanka,Adelaide,14-Feb-12
RA Jadeja,3,10,0,0,30,v Sri Lanka,Adelaide,14-Feb-12
R Vinay Kumar,1,2,0,0,50,v Sri Lanka,Adelaide,14-Feb-12
UT Yadav,6*,6,1,0,100,v Australia,Brisbane,19-Feb-12
MS Dhoni,56,84,2,1,66.66,v Australia,Brisbane,19-Feb-12
SK Raina,28,41,1,1,68.29,v Australia,Brisbane,19-Feb-12
IK Pathan,19,27,1,1,70.37,v Australia,Brisbane,19-Feb-12
RA Jadeja,18,35,1,0,51.42,v Australia,Brisbane,19-Feb-12
V Kohli,12,25,0,0,48,v Australia,Brisbane,19-Feb-12
Z Khan,9,11,2,0,81.81,v Australia,Brisbane,19-Feb-12
R Vinay Kumar,6,12,0,0,50,v Australia,Brisbane,19-Feb-12
G Gambhir,5,5,1,0,100,v Australia,Brisbane,19-Feb-12
SR Tendulkar,3,12,0,0,25,v Australia,Brisbane,19-Feb-12
RG Sharma,0,5,0,0,0,v Australia,Brisbane,19-Feb-12
UT Yadav,0*,2,0,0,0,v Sri Lanka,Brisbane,21-Feb-12
V Kohli,66,83,2,0,79.51,v Sri Lanka,Brisbane,21-Feb-12
IK Pathan,47,34,7,0,138.23,v Sri Lanka,Brisbane,21-Feb-12
